column,graph_kind,mean_abs_response,mean_response,nn,repeat,source_case,sweep,target_case
6,initial,0.33244610749756154,-0.12371284627261625,1,2,3,16,1
7,initial,0.317287460595753,-0.19456770884582958,1,2,3,16,1
8,initial,0.15541903080537323,-0.005523479748801852,1,2,3,16,1
1,initial,0.34665578900949645,0.33783835932856265,1,2,3,17,1
2,initial,0.34581712938204323,0.20804439606465652,1,2,3,17,1
3,initial,0.25427491168023497,0.12424525712071662,1,2,3,17,1
4,initial,0.24869830599783835,-0.04482921943128462,1,2,3,17,1
5,initial,0.43695828371358975,-0.03785151764739276,1,2,3,17,1
6,initial,0.30657712884064475,-0.14112981012844716,1,2,3,17,1
7,initial,0.3158797838696934,-0.19724347159988598,1,2,3,17,1
8,initial,0.18430424904331716,-0.009959823033182637,1,2,3,17,1
1,initial,0.3927325031702861,0.3764567778533332,1,2,3,18,1
2,initial,0.3679401569638182,0.19643070245846975,1,2,3,18,1
3,initial,0.2566823426297885,0.08452695308160059,1,2,3,18,1
4,initial,0.3037099032854538,0.00701487402818049,1,2,3,18,1
5,initial,0.45872807622070844,-0.036428184976692736,1,2,3,18,1
6,initial,0.3138185270908439,-0.17899122280733545,1,2,3,18,1
7,initial,0.32191520312244826,-0.21075425579521057,1,2,3,18,1
8,initial,0.15813821004139955,-0.06388092955517295,1,2,3,18,1
1,initial,0.3761541380180887,0.3761541380180887,1,2,3,19,1
2,initial,0.36764832331735364,0.23331752630741587,1,2,3,19,1
3,initial,0.23246576268771846,0.10078787489582021,1,2,3,19,1
4,initial,0.33438738748136565,0.03368374109733224,1,2,3,19,1
5,initial,0.45421684098933585,-0.07019656665854077,1,2,3,19,1
6,initial,0.3524275137410119,-0.18132810185407694,1,2,3,19,1
7,initial,0.2845251055833524,-0.19787205288948165,1,2,3,19,1
8,initial,0.14558789946960426,-0.07328987780830581,1,2,3,19,1
1,initial,0.4080442928739654,0.4080442928739654,1,2,3,20,1
2,initial,0.31485824969822684,0.1576573878726641,1,2,3,20,1
3,initial,0.23481640934425324,0.10499691954370584,1,2,3,20,1
4,initial,0.3071189648043675,0.039159648543282105,1,2,3,20,1
5,initial,0.41174428687577275,-0.04433769821822595,1,2,3,20,1
6,initial,0.3655190739341021,-0.18967929982605244,1,2,3,20,1
7,initial,0.31731648479807534,-0.26211665299799497,1,2,3,20,1
8,initial,0.12096064858477344,-0.00995987097691374,1,2,3,20,1
1,initial,0.3831183236346893,0.3831183236346893,1,2,3,21,1
2,initial,0.3354767075150383,0.12922696149897223,1,2,3,21,1
3,initial,0.30342244334543395,0.10160461941627619,1,2,3,21,1
4,initial,0.30715298337645536,-0.006945321528530696,1,2,3,21,1
5,initial,0.41053005906501294,-0.05965458238853439,1,2,3,21,1
6,initial,0.37218383372918273,-0.14608091631155798,1,2,3,21,1
7,initial,0.37201622733573236,-0.26603377140263046,1,2,3,21,1
8,initial,0.14202276248374807,-0.044138021859111365,1,2,3,21,1
1,initial,0.4398362425098898,0.42181573655681087,1,2,3,22,1
2,initial,0.33069423233934825,0.14774159070565238,1,2,3,22,1
3,initial,0.2945063347415869,0.133675938641026,1,2,3,22,1
4,initial,0.29544993239620687,0.007543619216039382,1,2,3,22,1
5,initial,0.39302882062296157,-0.031110026765720715,1,2,3,22,1
6,initial,0.374194241167925,-0.12311797245637954,1,2,3,22,1
7,initial,0.4068860561394154,-0.24356077156570702,1,2,3,22,1
8,initial,0.17765826471041313,-0.018751492291373684,1,2,3,22,1
1,initial,0.4777212432829808,0.4324421306481716,1,2,3,23,1
2,initial,0.30383379614409023,0.17105189747401287,1,2,3,23,1
3,initial,0.23644655422013502,0.08254761059260142,1,2,3,23,1
4,initial,0.33530301745368907,-0.03518303254924393,1,2,3,23,1
5,initial,0.47886340046320935,-0.09600399466060686,1,2,3,23,1
6,initial,0.4036621795969262,-0.0974706880510354,1,2,3,23,1
7,initial,0.3247413100058862,-0.2018025436504146,1,2,3,23,1
8,initial,0.17050505777722091,-0.030573842776539392,1,2,3,23,1
1,initial,0.525793839523382,0.48416901842882665,1,2,3,24,1
2,initial,0.3141920235768467,0.2079975693933292,1,2,3,24,1
3,initial,0.19093009368365074,0.057656292951845184,1,2,3,24,1
4,initial,0.3077433566946207,-0.03669910686884052,1,2,3,24,1
5,initial,0.49466814439973433,-0.10927309279404784,1,2,3,24,1
6,initial,0.3563936460376033,-0.09226305418527617,1,2,3,24,1
7,initial,0.3178001540835066,-0.25783219196509527,1,2,3,24,1
8,initial,0.16096318009622168,-0.01692514303935158,1,2,3,24,1
1,initial,0.5175328736415614,0.47317295463499476,1,2,3,25,1
2,initial,0.22744204304361826,0.10017497754781407,1,2,3,25,1
3,initial,0.20122140563815683,0.12171091528373462,1,2,3,25,1
4,initial,0.3245876080922447,-0.048192992064495566,1,2,3,25,1
5,initial,0.4290154340774035,-0.05595820226458279,1,2,3,25,1
6,initial,0.3331824702392907,-0.10675396359239975,1,2,3,25,1
7,initial,0.3239065589532294,-0.2687285891903256,1,2,3,25,1
8,initial,0.18488682885524943,-0.05903278064349812,1,2,3,25,1
1,initial,0.0,0.0,1,1,3,0,2
2,initial,0.0,0.0,1,1,3,0,2
3,initial,0.0,0.0,1,1,3,0,2
4,initial,0.0,0.0,1,1,3,0,2
5,initial,0.0,0.0,1,1,3,0,2
6,initial,0.0,0.0,1,1,3,0,2
7,initial,0.0,0.0,1,1,3,0,2
8,initial,0.0,0.0,1,1,3,0,2
1,initial,0.05727980146098811,0.004739327129878811,1,1,3,1,2
2,initial,0.038183399539148975,-0.026103918579805645,1,1,3,1,2
3,initial,0.1172305748944513,-0.04113736854010688,1,1,3,1,2
4,initial,0.08298767107719462,-0.0033901969294282217,1,1,3,1,2
5,initial,0.0951482641604121,0.08006488974334584,1,1,3,1,2
6,initial,0.09143057995665915,-0.034077074853044065,1,1,3,1,2
7,initial,0.07178308995961923,0.01890524524336122,1,1,3,1,2
8,initial,0.05549150814761197,0.018296244488986844,1,1,3,1,2
1,initial,0.12447129262698783,0.004331638938900123,1,1,3,2,2
2,initial,0.07698752775992138,0.00209672140334647,1,1,3,2,2
3,initial,0.12967734054061675,-0.05733850412308902,1,1,3,2,2
4,initial,0.136590996228701,0.008070876814825469,1,1,3,2,2
5,initial,0.0919656107779472,0.06740159206275469,1,1,3,2,2
6,initial,0.08347573074463194,0.003920893605882672,1,1,3,2,2
7,initial,0.07641439993105864,-0.010729746487961728,1,1,3,2,2
8,initial,0.060189352392573205,-0.04363408586538667,1,1,3,2,2
1,initial,0.11723815947616761,0.0106589921572827,1,1,3,3,2
2,initial,0.14251420384184754,-0.020863379084029313,1,1,3,3,2
3,initial,0.13352843830503278,-0.08499869411862225,1,1,3,3,2
4,initial,0.12847860516802606,0.015966029298670498,1,1,3,3,2
5,initial,0.1494258960973353,0.13058576755807655,1,1,3,3,2
6,initial,0.05670589742558674,0.0027838482161347856,1,1,3,3,2
7,initial,0.08439167907896822,-0.0193696874979853,1,1,3,3,2
8,initial,0.08149802206378245,-0.04270008202659547,1,1,3,3,2
1,initial,0.1011969982970759,-0.00019912491129540216,1,1,3,4,2
2,initial,0.19866980672874088,-0.0033083820606016473,1,1,3,4,2
3,initial,0.14410070607376926,-0.12047422240084006,1,1,3,4,2
4,initial,0.10578094913602884,0.007332864261724581,1,1,3,4,2
5,initial,0.20029373313060073,0.11564573226564079,1,1,3,4,2
6,initial,0.1188891996130916,-0.0070564584025665684,1,1,3,4,2
7,initial,0.06852970848699075,-0.014455577038182184,1,1,3,4,2
8,initial,0.10583078989325313,-0.06675920706764378,1,1,3,4,2
1,initial,0.12189193307228988,-0.005756485957567364,1,1,3,5,2
2,initial,0.19341151129977976,0.010335856685673779,1,1,3,5,2
3,initial,0.18901672050098323,-0.13917085475039948,1,1,3,5,2
4,initial,0.11847397960003518,-0.029274477955888535,1,1,3,5,2
5,initial,0.15644797910773073,0.05982928029731169,1,1,3,5,2
6,initial,0.17508308930039435,0.02740731889270706,1,1,3,5,2
7,initial,0.10734800489927124,0.00010384228679578833,1,1,3,5,2
8,initial,0.08732408598213669,-0.0834236787892433,1,1,3,5,2
1,initial,0.14871061381484746,-0.07850360704466311,1,1,3,6,2
2,initial,0.19182777711521426,0.004924009413443807,1,1,3,6,2
3,initial,0.1978028250896734,-0.13630374413957735,1,1,3,6,2
4,initial,0.1844650404687988,0.002483480886795217,1,1,3,6,2
5,initial,0.1943897393652077,0.1172265038274945,1,1,3,6,2
6,initial,0.1915018371191295,0.030588094220276543,1,1,3,6,2
7,initial,0.08047343647743277,-0.0010226919556451455,1,1,3,6,2
8,initial,0.10373866886793313,-0.06578143487574199,1,1,3,6,2
1,initial,0.14252514019219575,-0.07712973332720725,1,1,3,7,2
2,initial,0.17124231412879354,-0.0762286237796754,1,1,3,7,2
3,initial,0.1936709531571646,-0.13455610814407482,1,1,3,7,2
4,initial,0.18245964709966278,-0.03052849837162725,1,1,3,7,2
5,initial,0.18495957436058202,0.12955464952971968,1,1,3,7,2
6,initial,0.2039088630839045,0.04698869136662255,1,1,3,7,2
7,initial,0.13435828503548278,0.01475418847369285,1,1,3,7,2
8,initial,0.05574463106220518,0.015334483555953671,1,1,3,7,2
1,initial,0.15660451507750947,-0.07319312506444436,1,1,3,8,2
2,initial,0.23012422779145403,-0.1071432323423087,1,1,3,8,2
3,initial,0.2523265429046295,-0.18992987791996932,1,1,3,8,2
4,initial,0.1864111141558849,-0.08179657149850578,1,1,3,8,2
5,initial,0.214619349919853,0.131491073747041,1,1,3,8,2
6,initial,0.20066474563240563,0.04050785727805531,1,1,3,8,2
7,initial,0.14589379530213514,-0.017341358124086752,1,1,3,8,2
8,initial,0.10421053453895711,0.0022686635392510264,1,1,3,8,2
1,initial,0.1794778697654702,-0.06672736307768436,1,1,3,9,2
2,initial,0.27696706395969733,-0.10428772060135438,1,1,3,9,2
3,initial,0.26180209538202603,-0.19916993378802333,1,1,3,9,2
4,initial,0.1426152889291952,-0.06878846890822087,1,1,3,9,2
5,initial,0.2362319712634502,0.1425057901804332,1,1,3,9,2
6,initial,0.1958939819820369,0.02826807059611275,1,1,3,9,2
7,initial,0.14454350336208238,-0.022593254821520536,1,1,3,9,2
8,initial,0.13602258813587864,0.03662398463005748,1,1,3,9,2
1,initial,0.22449411047791976,-0.08657434931361221,1,1,3,10,2
2,initial,0.2769312081816646,-0.12586113506380125,1,1,3,10,2
3,initial,0.26304303214546565,-0.16790699425591904,1,1,3,10,2
4,initial,0.11187933434206476,-0.11074992650130056,1,1,3,10,2
5,initial,0.20651866489469942,0.1411790040765252,1,1,3,10,2
6,initial,0.18965221394541495,0.06010108841689986,1,1,3,10,2
7,initial,0.17169645016977547,0.009704569706770416,1,1,3,10,2
8,initial,0.17107787637898722,0.08620049562748741,1,1,3,10,2
1,initial,0.2420684309976015,-0.10209962079157765,1,1,3,11,2
2,initial,0.28020206411671733,-0.07883119244860462,1,1,3,11,2
3,initial,0.28087898566760316,-0.2111161668480934,1,1,3,11,2
4,initial,0.16591506144253426,-0.1082180187819578,1,1,3,11,2
5,initial,0.27875468809603193,0.13201509136625839,1,1,3,11,2
6,initial,0.18531294211033686,0.10347636625901155,1,1,3,11,2
7,initial,0.16808444065398317,0.06788125116620392,1,1,3,11,2
8,initial,0.22485158787108506,0.07881790459547883,1,1,3,11,2
1,initial,0.30273108542621113,-0.11518019428167156,1,1,3,12,2
2,initial,0.2486469054740717,-0.056233655021766374,1,1,3,12,2
3,initial,0.2319288088335933,-0.2222747573611716,1,1,3,12,2
4,initial,0.14015450362315335,-0.02033042935351783,1,1,3,12,2
5,initial,0.3024924305205256,0.1700471286159676,1,1,3,12,2
6,initial,0.19043071218336,0.11670746058750547,1,1,3,12,2
7,initial,0.21595874626548092,0.13096166273650653,1,1,3,12,2
8,initial,0.2180226514017436,0.03449984394831645,1,1,3,12,2
1,initial,0.36901338119598004,-0.11435000165123835,1,1,3,13,2
2,initial,0.2492034243972045,-0.0323997639620725,1,1,3,13,2
3,initial,0.24614069166034497,-0.216414916387139,1,1,3,13,2
4,initial,0.15312438699955588,-0.06132742644559437,1,1,3,13,2
5,initial,0.3379899448838197,0.12971615786037255,1,1,3,13,2
6,initial,0.19144553691879468,0.0893131510269872,1,1,3,13,2
7,initial,0.23339449833552706,0.0839067136203345,1,1,3,13,2
8,initial,0.22350613597819913,0.05128581596266592,1,1,3,13,2
1,initial,0.3402102274144182,-0.14054519810017865,1,1,3,14,2
2,initial,0.18122129249725977,-0.0016141525479282381,1,1,3,14,2
3,initial,0.2916239772622916,-0.23900873429871025,1,1,3,14,2
4,initial,0.19026501116147004,-0.13312272129194697,1,1,3,14,2
5,initial,0.32559084394565313,0.14491666701102593,1,1,3,14,2
6,initial,0.23641325108854136,0.14304377102316782,1,1,3,14,2
7,initial,0.17971677617910065,0.04647199715909546,1,1,3,14,2
8,initial,0.20464115303904395,0.04338431567401938,1,1,3,14,2
1,initial,0.3769260270947357,-0.04734153415043255,1,1,3,15,2
2,initial,0.16720165093756717,-0.00030108314625598015,1,1,3,15,2
3,initial,0.28527659651595944,-0.24878882336118446,1,1,3,15,2
4,initial,0.22017409982139238,-0.13377864753839738,1,1,3,15,2
5,initial,0.30191241527892626,0.13691792323805757,1,1,3,15,2
6,initial,0.22832168638724748,0.16368027575079835,1,1,3,15,2
7,initial,0.15342583131814205,0.009734725722348717,1,1,3,15,2
8,initial,0.23837836112536853,0.042985639615017716,1,1,3,15,2
1,initial,0.4097197838472643,-0.0067151702696513355,1,1,3,16,2
2,initial,0.18998825765811372,-0.02932671469379166,1,1,3,16,2
3,initial,0.24299626089797124,-0.2033888747324959,1,1,3,16,2
4,initial,0.1756050482098186,-0.10530859402414558,1,1,3,16,2
5,initial,0.30601413306384445,0.15123701146130686,1,1,3,16,2
6,initial,0.22498570302511103,0.15738663395715044,1,1,3,16,2
7,initial,0.21118973712976524,0.023732440062359063,1,1,3,16,2
8,initial,0.22020784279654054,0.057186222099434615,1,1,3,16,2
1,initial,0.40656092856642295,-0.04681230595455535,1,1,3,17,2
2,initial,0.1989573800760952,0.0034336553567373,1,1,3,17,2
3,initial,0.2856885909133625,-0.2664263165757828,1,1,3,17,2
4,initial,0.15189311650726456,-0.09210441385067865,1,1,3,17,2
5,initial,0.29835125550541314,0.13055266616264966,1,1,3,17,2
6,initial,0.26418215274845824,0.2158820193867694,1,1,3,17,2
7,initial,0.20538384066290294,0.022524501557547393,1,1,3,17,2
8,initial,0.192872513296512,0.03810843186313791,1,1,3,17,2
1,initial,0.40309762916138914,0.023497890363203294,1,1,3,18,2
2,initial,0.2656609243611267,0.02766817026069074,1,1,3,18,2
3,initial,0.2944410534805121,-0.2735891035860998,1,1,3,18,2
4,initial,0.2022071410472198,-0.13313624010130456,1,1,3,18,2
5,initial,0.37308003118686184,0.18017439171002525,1,1,3,18,2
6,initial,0.33297706341658595,0.26463980049028624,1,1,3,18,2
7,initial,0.20977860265428588,0.037232098127599506,1,1,3,18,2
8,initial,0.19635760806671093,0.0458286421712333,1,1,3,18,2
1,initial,0.4107815609052076,0.06729682766676087,1,1,3,19,2
2,initial,0.27538951548073076,-0.04100016146342024,1,1,3,19,2
3,initial,0.301240652334511,-0.2544053647705047,1,1,3,19,2
4,initial,0.21152888096220154,-0.16367466278435253,1,1,3,19,2
5,initial,0.3750691907348614,0.1832971526965005,1,1,3,19,2
6,initial,0.3109556308464273,0.2801556235515822,1,1,3,19,2
7,initial,0.24696995173009437,0.018351455405588163,1,1,3,19,2
8,initial,0.21944279394451344,0.04021630689677869,1,1,3,19,2
1,initial,0.37643033479101423,0.06696492885826506,1,1,3,20,2
2,initial,0.2702857792071128,-0.09669135993747485,1,1,3,20,2
3,initial,0.2846393369855691,-0.2013981803456686,1,1,3,20,2
4,initial,0.2208294481096328,-0.15345834375842038,1,1,3,20,2
5,initial,0.3551167731916354,0.18951718238895693,1,1,3,20,2
6,initial,0.2937466755760698,0.25746029714911456,1,1,3,20,2
7,initial,0.2104210425941538,0.024986241316113156,1,1,3,20,2
8,initial,0.22199059189999504,0.043399730859870526,1,1,3,20,2
1,initial,0.39060272220576336,0.08351498594293,1,1,3,21,2
2,initial,0.2822624382011063,-0.0465839289701873,1,1,3,21,2
3,initial,0.2912739042734087,-0.2298000291193738,1,1,3,21,2
4,initial,0.25597342195246414,-0.128486253079549,1,1,3,21,2
5,initial,0.36674477481795703,0.17561089771664012,1,1,3,21,2
6,initial,0.2867254513020199,0.24836246921276808,1,1,3,21,2
7,initial,0.2233343617379557,0.03191420307292468,1,1,3,21,2
8,initial,0.252812934250335,-0.035663342781869264,1,1,3,21,2
1,initial,0.4248057634745857,0.03655656736269884,1,1,3,22,2
2,initial,0.29826072125830105,-0.038559937628685016,1,1,3,22,2
3,initial,0.3153593404983879,-0.2362224524470945,1,1,3,22,2
4,initial,0.2576126731950411,-0.11338375543880228,1,1,3,22,2
5,initial,0.40981389855543143,0.203009714550814,1,1,3,22,2
6,initial,0.2458875290476326,0.22012078104083865,1,1,3,22,2
7,initial,0.2030870196994252,0.04778283148709414,1,1,3,22,2
8,initial,0.26598116529773747,-0.030020616791396525,1,1,3,22,2
1,initial,0.41283250180839604,0.03134298349937539,1,1,3,23,2
2,initial,0.29438937088351846,-0.08591542623504622,1,1,3,23,2
3,initial,0.34248921455213854,-0.24542449583253717,1,1,3,23,2
4,initial,0.2683916207054145,-0.07449477249757688,1,1,3,23,2
5,initial,0.3878671899422858,0.17017078367694527,1,1,3,23,2
6,initial,0.28403436033767726,0.27456404479145957,1,1,3,23,2
7,initial,0.20280090775695464,0.08011452913162634,1,1,3,23,2
8,initial,0.25183031851484766,-0.05401183406722832,1,1,3,23,2
1,initial,0.42457766956851917,0.09566639430144949,1,1,3,24,2
2,initial,0.25088789634117215,-0.07079319261504345,1,1,3,24,2
3,initial,0.3152918818275362,-0.24973160086368984,1,1,3,24,2
4,initial,0.24802570706114896,-0.0716404659806176,1,1,3,24,2
5,initial,0.418758870653936,0.19823253973236601,1,1,3,24,2
6,initial,0.279562650324876,0.23735997326366592,1,1,3,24,2
7,initial,0.18121873544136985,0.05864517274038821,1,1,3,24,2
8,initial,0.23413628979715528,-0.024121841890186582,1,1,3,24,2
1,initial,0.4852142527309884,0.07933504391773656,1,1,3,25,2
2,initial,0.28234286332085673,-0.09731627468734123,1,1,3,25,2
3,initial,0.3297759261983192,-0.299822940411257,1,1,3,25,2
4,initial,0.26532071027368287,-0.02970888146996692,1,1,3,25,2
5,initial,0.39971429611963133,0.22662477884651927,1,1,3,25,2
6,initial,0.311067852086105,0.26927045305450814,1,1,3,25,2
7,initial,0.18278157756594154,0.0663398732260174,1,1,3,25,2
8,initial,0.20224392603804453,-0.078109395450127,1,1,3,25,2
1,initial,0.0,0.0,1,2,3,0,2
2,initial,0.0,0.0,1,2,3,0,2
3,initial,0.0,0.0,1,2,3,0,2
4,initial,0.0,0.0,1,2,3,0,2
5,initial,0.0,0.0,1,2,3,0,2
6,initial,0.0,0.0,1,2,3,0,2
7,initial,0.0,0.0,1,2,3,0,2
8,initial,0.0,0.0,1,2,3,0,2
1,initial,0.12015160669014517,-0.007563394492970152,1,2,3,1,2
2,initial,0.07774348424391721,-0.038930578495782346,1,2,3,1,2
3,initial,0.06645907664018787,-0.025653242006427476,1,2,3,1,2
4,initial,0.04848584385636534,-0.0036208484560381754,1,2,3,1,2
5,initial,0.057874433979107645,-0.011162875030850023,1,2,3,1,2
6,initial,0.1521648613963622,0.06483202776880988,1,2,3,1,2
7,initial,0.07126727688231528,0.04829338179315243,1,2,3,1,2
8,initial,0.023551318360467276,-0.00894207732443137,1,2,3,1,2
1,initial,0.11792240023459344,-0.026992808029549238,1,2,3,2,2
2,initial,0.10406540763016713,-0.04745181665022337,1,2,3,2,2
3,initial,0.08985180921624761,-0.05152602493125644,1,2,3,2,2
4,initial,0.08946346793028252,-0.03864115233942551,1,2,3,2,2
5,initial,0.11398881773268205,-0.01466365071512412,1,2,3,2,2
6,initial,0.17466397645438997,0.08351574296675168,1,2,3,2,2
7,initial,0.1034360464389536,0.02614016009369924,1,2,3,2,2
8,initial,0.06491602269643582,0.039318084963774265,1,2,3,2,2
1,initial,0.20451444506814498,-0.046140498486181646,1,2,3,3,2
2,initial,0.1652690588647146,-0.033744302635174875,1,2,3,3,2
3,initial,0.10320880562741416,-0.051812023434193236,1,2,3,3,2
4,initial,0.14590246344436233,-0.00438984044929671,1,2,3,3,2
5,initial,0.16352580876762243,0.04055735971634923,1,2,3,3,2
6,initial,0.2110153311376177,0.1285097238028767,1,2,3,3,2
7,initial,0.16428323153511892,0.03745357357237698,1,2,3,3,2
8,initial,0.08677861818974021,0.033014146180230804,1,2,3,3,2
1,initial,0.22213152478518736,-0.028329197474452346,1,2,3,4,2
2,initial,0.18743384185476714,-0.06273575631253665,1,2,3,4,2
3,initial,0.14579015413761426,-0.018101120714127304,1,2,3,4,2
4,initial,0.1373971966938306,0.04169151922902752,1,2,3,4,2
5,initial,0.16096155248355876,0.14334789495522504,1,2,3,4,2
6,initial,0.2231819564867369,0.0728585800020588,1,2,3,4,2
7,initial,0.18687363361783194,0.050530121607439825,1,2,3,4,2
8,initial,0.10228876368316404,0.026516105523868804,1,2,3,4,2
1,initial,0.32154108136325776,-0.03250503129469663,1,2,3,5,2
2,initial,0.19004818285154035,-0.0586333487358052,1,2,3,5,2
3,initial,0.17127575535230513,-0.05035226515548044,1,2,3,5,2
4,initial,0.1698537621630598,0.08953006293047125,1,2,3,5,2
5,initial,0.20910764268116128,0.09968349363362017,1,2,3,5,2
6,initial,0.30971632025154044,0.08347834624350674,1,2,3,5,2
7,initial,0.19898051083052345,0.06298547643972122,1,2,3,5,2
8,initial,0.10334867576035191,0.031899057108300086,1,2,3,5,2
1,initial,0.31829461072938253,0.004687876842450655,1,2,3,6,2
2,initial,0.16109214560409119,-0.06009013072043287,1,2,3,6,2
3,initial,0.17027787609053158,-0.03885369843050099,1,2,3,6,2
4,initial,0.16679471432047127,0.023704706078769844,1,2,3,6,2
